origin_id,dest_id,it_id,itin_start_time,itin_end_time,leg_id,distance,mode,routeId,route
24,50,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,50,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,5,450.91399999999993,WALK,NA,
24,51,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,604.591,WALK,NA,
24,51,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,3045.8588702709867,BUS,1:19096239,561L
24,51,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,227.27800000000002,WALK,NA,
24,51,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,51,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,5,450.91399999999993,WALK,NA,
24,51,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,1,432.428,WALK,NA,
24,51,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,2,3048.7838415345905,BUS,1:12862174,709
24,51,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,3,227.27800000000002,WALK,NA,
24,51,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,51,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,5,450.91399999999993,WALK,NA,
24,52,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,604.591,WALK,NA,
24,52,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,3045.8588702709867,BUS,1:19096239,561L
24,52,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,227.27800000000002,WALK,NA,
24,52,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,52,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,5,450.91399999999993,WALK,NA,
24,52,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,1,432.428,WALK,NA,
24,52,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,2,3048.7838415345905,BUS,1:12862174,709
24,52,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,3,227.27800000000002,WALK,NA,
24,52,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,52,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,5,450.91399999999993,WALK,NA,
24,53,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,604.591,WALK,NA,
24,53,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,3045.8588702709867,BUS,1:19096239,561L
24,53,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,227.27800000000002,WALK,NA,
24,53,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,53,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,5,450.91399999999993,WALK,NA,
24,53,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,1,432.428,WALK,NA,
24,53,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,2,3048.7838415345905,BUS,1:12862174,709
24,53,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,3,227.27800000000002,WALK,NA,
24,53,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,53,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,5,450.91399999999993,WALK,NA,
24,54,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,604.591,WALK,NA,
24,54,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,3045.8588702709867,BUS,1:19096239,561L
24,54,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,227.27800000000002,WALK,NA,
24,54,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,54,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,5,450.91399999999993,WALK,NA,
24,54,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,1,432.428,WALK,NA,
24,54,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,2,3048.7838415345905,BUS,1:12862174,709
24,54,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,3,227.27800000000002,WALK,NA,
24,54,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,54,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,5,450.91399999999993,WALK,NA,
24,55,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,604.591,WALK,NA,
24,55,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,3045.8588702709867,BUS,1:19096239,561L
24,55,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,227.27800000000002,WALK,NA,
24,55,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,55,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,5,450.91399999999993,WALK,NA,
24,55,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,1,432.428,WALK,NA,
24,55,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,2,3048.7838415345905,BUS,1:12862174,709
24,55,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,3,227.27800000000002,WALK,NA,
24,55,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,4,23706.814716357178,SUBWAY,1:13387065,L2
24,55,2,2020-01-01T11:00:00Z,2020-01-01T12:48:56Z,5,450.91399999999993,WALK,NA,
25,1,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,1,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,1,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,2,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,2,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,2,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,3,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,3,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,3,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,4,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,4,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,4,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,5,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,5,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,5,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,6,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,6,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,6,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,7,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,7,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,7,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,8,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,8,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,8,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,9,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,9,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,9,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,10,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,10,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,10,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,11,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,11,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,11,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,12,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,12,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,12,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,13,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,13,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,13,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,14,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,14,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,14,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,15,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,15,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,15,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,16,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,16,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,16,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,17,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,17,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,17,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,18,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,18,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,18,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,19,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,19,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,19,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,20,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,20,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,20,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,21,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,21,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,21,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,22,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,22,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,22,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,23,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,23,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,23,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,24,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,24,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,24,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,25,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,25,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,25,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,26,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,26,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,26,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,27,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,27,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,27,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,28,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,28,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,28,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,29,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,29,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,29,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,30,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,30,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,30,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,31,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,31,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,31,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,32,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,32,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,32,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,33,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,33,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,33,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,34,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,34,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,34,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,35,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,35,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,35,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,36,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,36,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,36,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,37,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,37,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,37,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,38,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,38,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,38,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,39,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,39,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,39,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,40,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,40,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,40,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,41,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,41,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,41,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,42,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,42,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,42,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,43,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,43,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,43,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,44,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,44,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,44,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,45,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,45,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,45,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,46,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,46,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,46,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,47,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,47,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,47,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,48,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,48,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,48,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,49,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,49,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,49,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,50,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,50,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,50,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,51,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,51,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,51,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,52,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,52,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,52,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,53,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,53,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,53,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,54,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,54,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,54,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
25,55,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,1,767.141,WALK,NA,
25,55,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,2,30434.29708396799,SUBWAY,1:13387065,L2
25,55,1,2020-01-01T11:00:00Z,2020-01-01T12:33:56Z,3,450.91399999999993,WALK,NA,
28,1,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,426.22800000000007,WALK,NA,
28,1,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,6071.570433932128,BUS,1:33230673,742P
28,1,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,998.818492344845,BUS,1:49761231,564T
28,1,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,93.35699999999999,WALK,NA,
28,1,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,37181.66875393655,RAIL,2:241,Ramal Santa Cruz
28,1,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,213.65899999999996,WALK,NA,
28,1,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,11386.6664199665,SUBWAY,1:13387065,L2
28,1,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,8,450.91399999999993,WALK,NA,
28,1,2,2020-01-01T11:00:00Z,2020-01-01T14:21:56Z,1,426.22800000000007,WALK,NA,
28,1,2,2020-01-01T11:00:00Z,2020-01-01T14:21:56Z,2,24998.00819457572,BUS,1:18948398,712L
28,1,2,2020-01-01T11:00:00Z,2020-01-01T14:21:56Z,3,402.038,WALK,NA,
28,1,2,2020-01-01T11:00:00Z,2020-01-01T14:21:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
28,1,2,2020-01-01T11:00:00Z,2020-01-01T14:21:56Z,5,450.91399999999993,WALK,NA,
28,1,3,2020-01-01T11:00:00Z,2020-01-01T14:33:56Z,1,426.22800000000007,WALK,NA,
28,1,3,2020-01-01T11:00:00Z,2020-01-01T14:33:56Z,2,6071.570433932128,BUS,1:33230673,742P
28,1,3,2020-01-01T11:00:00Z,2020-01-01T14:33:56Z,3,1689.9274742492016,BUS,1:49737372,1900T
28,1,3,2020-01-01T11:00:00Z,2020-01-01T14:33:56Z,4,96.44999999999999,WALK,NA,
28,1,3,2020-01-01T11:00:00Z,2020-01-01T14:33:56Z,5,39343.83461741695,RAIL,2:241,Ramal Santa Cruz
28,1,3,2020-01-01T11:00:00Z,2020-01-01T14:33:56Z,6,213.65899999999996,WALK,NA,
28,1,3,2020-01-01T11:00:00Z,2020-01-01T14:33:56Z,7,11386.6664199665,SUBWAY,1:13387065,L2
28,1,3,2020-01-01T11:00:00Z,2020-01-01T14:33:56Z,8,450.91399999999993,WALK,NA,
28,2,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,426.22800000000007,WALK,NA,
28,2,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,6071.570433932128,BUS,1:33230673,742P
28,2,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,998.818492344845,BUS,1:49761231,564T
28,2,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,93.35699999999999,WALK,NA,
28,2,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,37181.66875393655,RAIL,2:241,Ramal Santa Cruz
28,2,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,213.65899999999996,WALK,NA,
28,2,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,11386.6664199665,SUBWAY,1:13387065,L2
28,2,1,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,8,450.91399999999993,WALK,NA,
28,2,2,2020-01-01T11:00:00Z,2020-01-01T14:21:56Z,1,426.22800000000007,WALK,NA,
28,2,2,2020-01-01T11:00:00Z,2020-01-01T14:21:56Z,2,24998.00819457572,BUS,1:18948398,712L
28,2,2,2020-01-01T11:00:00Z,2020-01-01T14:21:56Z,3,402.038,WALK,NA,
28,2,2,2020-01-01T11:00:00Z,2020-01-01T14:21:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
